class,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
jumping,0.5013477206230164,0.16582946479320526,-0.3799184560775757,0.9999974966049194,0.507086992263794,0.15310531854629517,-0.3693317174911499,0.9999910593032837,0.5098494291305542,0.15346656739711761,-0.3693503141403198,0.999991774559021,0.5124071836471558,0.1540834754705429,-0.3693792223930359,0.9999911785125732,0.49774786829948425,0.152618870139122,-0.3668678104877472,0.9999880194664001,0.4945673942565918,0.15271510183811188,-0.36692512035369873,0.9999870657920837,0.49211305379867554,0.1529303789138794,-0.36692914366722107,0.9999846816062927,0.5176392197608948,0.161410853266716,-0.2755066752433777,0.9999871253967285,0.48930299282073975,0.1595662534236908,-0.2652733623981476,0.999970018863678,0.5070048570632935,0.1813552975654602,-0.3427863121032715,0.9999938607215881,0.49567800760269165,0.18116019666194916,-0.339833527803421,0.999990701675415,0.5392197966575623,0.24708348512649536,-0.1912747472524643,0.9999899864196777,0.46683093905448914,0.24456682801246643,-0.15595176815986633,0.9999617338180542,0.5616266131401062,0.3452284336090088,-0.1525900959968567,0.9970945119857788,0.4326236844062805,0.3318740427494049,-0.09804113209247589,0.9861616492271423,0.602215051651001,0.40814346075057983,-0.24911846220493317,0.9962742924690247,0.38609471917152405,0.38713568449020386,-0.18756859004497528,0.9927451014518738,0.6148954629898071,0.4234882891178131,-0.2705788314342499,0.9890209436416626,0.3731638789176941,0.3941330015659332,-0.20599976181983948,0.9829163551330566,0.6171985268592834,0.4204815924167633,-0.3070293068885803,0.9910973310470581,0.3712918162345886,0.3913925290107727,-0.2451634258031845,0.9859135150909424,0.6121790409088135,0.4161165654659271,-0.2659982144832611,0.9897032380104065,0.37605270743370056,0.3908723294734955,-0.20652689039707184,0.9842778444290161,0.5253457427024841,0.4388895332813263,-0.011575674638152122,0.9994286298751831,0.4827202260494232,0.4399397075176239,0.011459467932581902,0.9993195533752441,0.5178431272506714,0.5913861393928528,-0.014132651500403881,0.9814403653144836,0.4915822446346283,0.5976393222808838,0.019013380631804466,0.9727818369865417,0.5188181400299072,0.7437374591827393,0.10315979272127151,0.9875446557998657,0.4956742525100708,0.7430537939071655,0.13557937741279602,0.9787251949310303,0.5168660879135132,0.7584154605865479,0.1076093539595604,0.8625202178955078,0.49892470240592957,0.7586711645126343,0.140778049826622,0.8158580660820007,0.5183847546577454,0.8046917915344238,-0.006993050687015057,0.9836591482162476,0.49090102314949036,0.804378867149353,0.029642799869179726,0.9760238528251648
jumping,0.5013530850410461,0.16861963272094727,-0.3920198082923889,0.9999976754188538,0.5070903897285461,0.15589700639247894,-0.3812245726585388,0.9999916553497314,0.509857177734375,0.15628235042095184,-0.38123878836631775,0.999992311000824,0.5124399065971375,0.1567719280719757,-0.38126900792121887,0.999991774559021,0.4977583885192871,0.15531614422798157,-0.37933677434921265,0.9999887943267822,0.4946292042732239,0.15530462563037872,-0.37940043210983276,0.9999879002571106,0.49216902256011963,0.15531711280345917,-0.3794049322605133,0.9999856948852539,0.5177280306816101,0.16377925872802734,-0.28266778588294983,0.9999879598617554,0.48941704630851746,0.16174821555614471,-0.2756962776184082,0.9999721050262451,0.5070134401321411,0.18393373489379883,-0.3529897630214691,0.9999942779541016,0.4957042336463928,0.1834835559129715,-0.3509654700756073,0.9999913573265076,0.5393279194831848,0.24947184324264526,-0.19442220032215118,0.9999903440475464,0.4668464660644531,0.24733705818653107,-0.16405759751796722,0.9999632239341736,0.5616695284843445,0.347049355506897,-0.1516682356595993,0.9971785545349121,0.4326356053352356,0.3343275487422943,-0.1112009659409523,0.9870685338973999,0.6047571897506714,0.4047442078590393,-0.2504264712333679,0.9963759779930115,0.3848935067653656,0.3877560794353485,-0.2089279443025589,0.9931045174598694,0.6176411509513855,0.4188322126865387,-0.27254655957221985,0.989284873008728,0.37175223231315613,0.3936370313167572,-0.22982241213321686,0.9836329817771912,0.6202741861343384,0.4148949086666107,-0.31031933426856995,0.9913056492805481,0.3697824478149414,0.3904639184474945,-0.26909729838371277,0.9865046739578247,0.6151055693626404,0.411343514919281,-0.2679152488708496,0.9899460077285767,0.3745323121547699,0.3903597891330719,-0.2279067039489746,0.9849172234535217,0.5256253480911255,0.4410472512245178,-0.011520622298121452,0.9994465112686157,0.48274803161621094,0.44261491298675537,0.01140904612839222,0.9993370771408081,0.5178468823432922,0.5948001146316528,-0.014756237156689167,0.9815119504928589,0.4914928674697876,0.5995692610740662,0.01718621887266636,0.9727888107299805,0.518837034702301,0.7460182905197144,0.10367309302091599,0.987596333026886,0.4965951144695282,0.743786096572876,0.13369280099868774,0.9787827134132385,0.5169872641563416,0.7600575089454651,0.1083846315741539,0.8627145886421204,0.49979904294013977,0.7598633766174316,0.13872462511062622,0.815883457660675,0.5190072059631348,0.8069537878036499,-0.006783209275454283,0.9837521910667419,0.4913117587566376,0.8058039546012878,0.027106884866952896,0.9760525822639465
jumping,0.5014716386795044,0.17264308035373688,-0.3872157335281372,0.9999977946281433,0.5071972608566284,0.16024340689182281,-0.3764805793762207,0.9999920725822449,0.5099407434463501,0.16056814789772034,-0.3764961361885071,0.9999926686286926,0.5126078128814697,0.16093865036964417,-0.376529335975647,0.9999921917915344,0.49790382385253906,0.15894575417041779,-0.3746884763240814,0.99998939037323,0.4948069155216217,0.1584162563085556,-0.3747481405735016,0.9999885559082031,0.4923075735569,0.15822358429431915,-0.37475278973579407,0.999986469745636,0.5179302096366882,0.1662672609090805,-0.27861082553863525,0.9999886155128479,0.48952439427375793,0.16402071714401245,-0.2719801068305969,0.999973714351654,0.5073034167289734,0.18603992462158203,-0.34838059544563293,0.9999945759773254,0.49587488174438477,0.18491926789283752,-0.3464762568473816,0.999991774559021,0.5395347476005554,0.2516944110393524,-0.19140103459358215,0.9999903440475464,0.4666653573513031,0.250567764043808,-0.16272671520709991,0.9999645352363586,0.5622343420982361,0.3493022620677948,-0.15102528035640717,0.9971964955329895,0.43251630663871765,0.339898943901062,-0.11286447942256927,0.987833559513092,0.6089437007904053,0.40196484327316284,-0.24715976417064667,0.9964358806610107,0.3818346858024597,0.3899005353450775,-0.21244052052497864,0.9934152364730835,0.624304473400116,0.4133504629135132,-0.26910334825515747,0.9894670248031616,0.3680815100669861,0.3948168158531189,-0.23314453661441803,0.9842358827590942,0.627023458480835,0.4074595868587494,-0.3065568208694458,0.9914588928222656,0.3661307990550995,0.3922744393348694,-0.2723025977611542,0.9870079755783081,0.6214622259140015,0.40505632758140564,-0.2645576298236847,0.9901245832443237,0.3707045912742615,0.3926408588886261,-0.2314395159482956,0.985474705696106,0.5257243514060974,0.44303613901138306,-0.011440807953476906,0.9994481801986694,0.4828723073005676,0.44493696093559265,0.011334031820297241,0.9993454813957214,0.517848789691925,0.6020638942718506,-0.015082692727446556,0.9811553359031677,0.49144893884658813,0.6069768667221069,0.016247231513261795,0.9725377559661865,0.5188397765159607,0.7576867341995239,0.09436502307653427,0.9874756932258606,0.49676984548568726,0.7577831149101257,0.1256553828716278,0.9786700010299683,0.5172710418701172,0.780413806438446,0.09792161732912064,0.8617805242538452,0.5001094341278076,0.7774359583854675,0.12931936979293823,0.8168246746063232,0.5185027718544006,0.8215464353561401,-0.0180716123431921,0.9836118817329407,0.4915356934070587,0.8202388286590576,0.017471810802817345,0.9759292006492615
jumping,0.5014761686325073,0.18235166370868683,-0.38612422347068787,0.9999978542327881,0.5073422789573669,0.16960133612155914,-0.3759812116622925,0.999992311000824,0.510079562664032,0.16985464096069336,-0.3759980797767639,0.999992847442627,0.5128740072250366,0.17022192478179932,-0.376036137342453,0.9999923706054688,0.4979645013809204,0.16891075670719147,-0.3741161525249481,0.9999896883964539,0.49482461810112,0.16875877976417542,-0.374176025390625,0.9999889135360718,0.49231356382369995,0.16837728023529053,-0.3741835653781891,0.9999868869781494,0.5182081460952759,0.17457880079746246,-0.27879390120506287,0.9999889135360718,0.4895349442958832,0.17277254164218903,-0.27176299691200256,0.9999747276306152,0.5073282122612,0.1961147040128708,-0.34723183512687683,0.9999946355819702,0.49588191509246826,0.195463165640831,-0.3452286422252655,0.9999919533729553,0.5398561954498291,0.26179611682891846,-0.19005896151065826,0.9999900460243225,0.4665122628211975,0.2599298059940338,-0.16386927664279938,0.999965488910675,0.5634734034538269,0.3588513731956482,-0.14906872808933258,0.9971043467521667,0.4323951303958893,0.3493959307670593,-0.11562665551900864,0.9884496331214905,0.612405002117157,0.4020059406757355,-0.2482415735721588,0.9963354468345642,0.3809014558792114,0.39077839255332947,-0.2136864811182022,0.9936092495918274,0.6286326050758362,0.41086384654045105,-0.2695612907409668,0.9892318844795227,0.36660632491111755,0.3968237340450287,-0.2335914671421051,0.984561026096344,0.6308546662330627,0.4051989018917084,-0.3078053891658783,0.9912819266319275,0.36488059163093567,0.3944433331489563,-0.27258652448654175,0.9872856736183167,0.6254321336746216,0.4038315415382385,-0.26634085178375244,0.9899564981460571,0.3695097863674164,0.3947486877441406,-0.23259751498699188,0.9857908487319946,0.5258254408836365,0.4535774886608124,-0.01135298516601324,0.9994429349899292,0.48291751742362976,0.45620447397232056,0.011249231174588203,0.9993461966514587,0.5178526043891907,0.612015426158905,-0.01535379234701395,0.981055736541748,0.49134647846221924,0.6168138384819031,0.017518246546387672,0.972856879234314,0.5189552903175354,0.7683667540550232,0.09371879696846008,0.9875059127807617,0.4965900480747223,0.7674611210823059,0.1260678768157959,0.9788957238197327,0.5180395245552063,0.7917940020561218,0.09750262647867203,0.8634447455406189,0.5001552700996399,0.7879678010940552,0.12964960932731628,0.8198964595794678,0.5179210305213928,0.8349862694740295,-0.017542846500873566,0.9836910367012024,0.49172115325927734,0.8348045349121094,0.01825794018805027,0.9761418104171753
jumping,0.5017868876457214,0.19836002588272095,-0.32700908184051514,0.9999977946281433,0.5075381398200989,0.18546521663665771,-0.3160686194896698,0.9999919533729553,0.5102398991584778,0.185621976852417,-0.3161119520664215,0.9999924898147583,0.5131170749664307,0.18561702966690063,-0.3161540627479553,0.9999918937683105,0.4981223940849304,0.1848541498184204,-0.3152400851249695,0.9999893307685852,0.4949122369289398,0.18472102284431458,-0.31527772545814514,0.9999885559082031,0.4923929274082184,0.18427708745002747,-0.3152802884578705,0.999986469745636,0.5182369351387024,0.18895359337329865,-0.2218254655599594,0.9999883770942688,0.48955732583999634,0.18661993741989136,-0.21880292892456055,0.9999744892120361,0.5076550841331482,0.21267187595367432,-0.2895421087741852,0.9999943971633911,0.4962112307548523,0.21293149888515472,-0.28862008452415466,0.999991774559021,0.5399580001831055,0.2736002802848816,-0.1413319855928421,0.9999896883964539,0.4663904011249542,0.27578267455101013,-0.12362418323755264,0.9999655485153198,0.564161479473114,0.36879727244377136,-0.09880007803440094,0.9969337582588196,0.43175169825553894,0.3662962317466736,-0.08263034373521805,0.9890061616897583,0.6134844422340393,0.40133336186408997,-0.20198942720890045,0.9962939620018005,0.3801633417606354,0.3975677788257599,-0.18250837922096252,0.9938533902168274,0.6300951838493347,0.40824633836746216,-0.2234477400779724,0.9891873598098755,0.3656734228134155,0.3991527259349823,-0.20281226933002472,0.9850170612335205,0.6320468783378601,0.4019162058830261,-0.2609371542930603,0.9912682175636292,0.3638562560081482,0.3957398533821106,-0.24105937778949738,0.9876781105995178,0.6261616945266724,0.40112990140914917,-0.220572367310524,0.9899739623069763,0.3685663938522339,0.39767053723335266,-0.20146113634109497,0.9862598180770874,0.5258253812789917,0.4721575975418091,-0.011285173706710339,0.9994262456893921,0.4828904867172241,0.47498056292533875,0.011186539195477962,0.9993366003036499,0.5176045298576355,0.6276592016220093,-0.0028463720809668303,0.9815607070922852,0.49093934893608093,0.6310399174690247,0.02296418324112892,0.9736849069595337,0.5203661322593689,0.7770644426345825,0.11042866110801697,0.9876580834388733,0.49647319316864014,0.7756091952323914,0.13656292855739594,0.9793991446495056,0.5201737284660339,0.7986534833908081,0.11483632773160934,0.8645184636116028,0.50003582239151,0.7966175079345703,0.1414395421743393,0.8247849345207214,0.5179010033607483,0.8435972929000854,0.005698351189494133,0.9838386178016663,0.4917055368423462,0.8386380076408386,0.034775782376527786,0.9766954183578491
